,1D9I_00P,1D6W_00R,3QX5_02P,1ZRB_062,3QTV_06P,3TU7_0BM,3QTO_10P,1GHV_120,1GHY_121,1T4V_14A,4HFP_15U,1NZQ_162,1O0D_163,1SB1_165,1SL3_170,1TA2_176,1TA6_177,2ZFP_19U,3UTU_1TS,2ZGB_21U,2ZC9_22U,3DHK_23U,2ZI2_24U,2ZHQ_27U,2ZGX_29U,6EO8_2FN,6EO9_2OJ,2ZNK_31U,2ZO3_33U,2CF9_348,2FEQ_34P,1ZGI_382,2FES_3SP,3DA9_44U,4YES_45S,3DUX_64U,1O2G_696,4LOY_6XS,2JH0_701,4LXB_7R9,2JH6_894,2JH5_895,3F68_91U,3QWC_98P,3P17_99P,3SHC_B01,3SI3_B03,3SI4_B04,1C1V_BAB,4UEH_BEN,1JWT_BLI,1GHW_BMZ,1KTT_C02,2C90_C1M,1KTS_C24,2C8Y_C3M,2C93_C4M,2C8X_C5M,2C8W_C7M,1MU6_CDA,1MU8_CDB,1MUE_CDD,2ANM_CDO,1O5G_CR9,2CF8_ESH,1C5N_ESI,6GBW_EU5,2CN0_F25,4UD9_FQI,1OYT_FSN,2PKS_G44,2R2M_I50,1K21_IGN,1C4U_IH1,1C4V_IH2,6T4A_J5K,1WAY_L02,1WBG_L03,1Z71_L17,1NM6_L86,6TDT_LXW,3EGK_M18,4BAQ_M4Z,4BAK_M67,6T3Q_M6Q,4BAN_M6S,1K22_MEL,1TOM_MIN,3PO1_MKY,4BAM_MM9,4UE7_MRZ,4BAO_MVF,2ANK_N12,4AX9_N5N,4UDW_N6L,2A2X_NA9,6GWE_ODB,1RIW_OSC,3SV2_P05,3SHA_P97,1BCU_PRL,1A4W_QWE,1G32_R11,1BHX_R56,1YPM_RA4,1YPL_RA8,1VZQ_SHY,5AF9_SJR,3C1K_T15,1NT1_T76,1G30_T87,5AFZ_UET,1YPJ_UIB,1YPE_UIP,1YPG_UIR,2BDY_UNB
2ANK_N12,0.8365384615384616,0.831858407079646,0.8252427184466019,0.8392857142857143,0.8020833333333334,0.7647058823529411,0.8041237113402062,0.9166666666666666,0.9042553191489362,0.7938144329896908,0.7964601769911505,0.6043956043956045,0.6111111111111112,0.7570093457943925,0.888,0.8316831683168316,0.8113207547169812,0.8125,0.7542372881355932,0.8163265306122449,0.8020833333333334,0.8061224489795918,0.7045454545454546,0.7,0.696629213483146,0.8846153846153846,0.8814814814814815,0.7032967032967032,0.6956521739130435,0.7766990291262136,0.5555555555555556,0.8596491228070176,0.5730337078651686,0.8297872340425532,0.854368932038835,0.7419354838709677,0.8936170212765957,0.865546218487395,0.8703703703703703,0.848,0.8691588785046729,0.8796296296296297,0.7395833333333333,0.8252427184466019,0.7634408602150538,0.7878787878787878,0.7894736842105263,0.8181818181818181,0.8829787234042553,0.7971014492753623,0.8113207547169812,0.9010989010989011,0.8282828282828283,0.9390243902439024,0.8495575221238938,0.8829787234042553,0.89,0.8878504672897196,0.9,0.8703703703703703,0.8636363636363636,0.8648648648648649,0.37037037037037035,0.8909090909090909,0.77,0.9186046511627907,0.7807017543859649,0.8640776699029127,0.88,0.845360824742268,0.7582417582417582,0.8504672897196262,0.6627906976744187,0.8545454545454545,0.7843137254901961,0.7282608695652174,0.9090909090909091,0.9294117647058824,0.9137931034482758,0.8727272727272728,0.7872340425531915,0.8476190476190476,0.6595744680851063,0.6666666666666667,0.7835051546391752,0.6413043478260869,0.6436781609195402,0.7894736842105263,0.8556701030927836,0.6595744680851063,0.863013698630137,0.6404494382022472,0.0,0.7522935779816513,0.8200000000000001,0.3246753246753247,0.8278688524590164,0.817391304347826,0.7849462365591398,0.8,0.9210526315789473,0.8114754098360656,0.8058252427184466,0.8349514563106796,0.8073394495412844,0.780952380952381,0.7941176470588236,0.8977272727272727,0.8558558558558559,0.8918918918918919,0.7739130434782608,0.7582417582417582,0.8476190476190476,0.8411214953271028,0.839622641509434,0.7821782178217822
4AX9_N5N,0.7352941176470589,0.8034188034188035,0.7714285714285715,0.7787610619469026,0.7575757575757576,0.5894736842105264,0.7474747474747474,0.9019607843137255,0.900990099009901,0.7623762376237624,0.7256637168141593,0.7383177570093458,0.7452830188679245,0.7297297297297297,0.8515625,0.7766990291262136,0.8035714285714286,0.7676767676767677,0.6403508771929824,0.76,0.7448979591836735,0.7623762376237624,0.7422680412371134,0.711340206185567,0.7216494845360825,0.8832116788321168,0.8802816901408451,0.7142857142857143,0.7070707070707071,0.7818181818181819,0.7222222222222222,0.85,0.7142857142857143,0.7708333333333334,0.822429906542056,0.75,0.845360824742268,0.7983193277310925,0.8288288288288288,0.7642276422764227,0.8272727272727273,0.8482142857142857,0.7714285714285715,0.7714285714285715,0.7575757575757576,0.7692307692307692,0.77,0.7745098039215687,0.8811881188118812,0.8181818181818181,0.7358490566037736,0.8865979381443299,0.7843137254901961,0.9080459770114943,0.85,0.7159090909090908,0.8446601941747574,0.8660714285714286,0.8333333333333334,0.8695652173913043,0.8728813559322034,0.864406779661017,0.75,0.8695652173913043,0.7981651376146789,0.9139784946236559,0.6991150442477876,0.8532110091743119,0.891566265060241,0.8349514563106796,0.8365384615384616,0.8090909090909091,0.77,0.7592592592592593,0.7058823529411764,0.7623762376237624,0.9278350515463918,0.9578947368421052,0.864406779661017,0.8813559322033898,0.7676767676767677,0.8165137614678899,0.7706422018348624,0.7747747747747747,0.74,0.7685185185185185,0.7884615384615384,0.71875,0.8557692307692308,0.7706422018348624,0.7866666666666666,0.7714285714285715,0.7522935779816513,0.0,0.7647058823529411,0.7314814814814814,0.8015873015873016,0.8,0.7525773195876289,0.780952380952381,0.9156626506024097,0.7459016393442623,0.8303571428571428,0.8037383177570093,0.7454545454545455,0.6923076923076923,0.7981651376146789,0.8829787234042553,0.8559322033898304,0.8706896551724138,0.8267716535433071,0.7777777777777778,0.8584070796460177,0.8214285714285714,0.8198198198198199,0.7641509433962264
4UDW_N6L,0.7802197802197802,0.8155339805825242,0.29230769230769227,0.5542168674698795,0.33333333333333337,0.5853658536585367,0.36923076923076925,0.8941176470588236,0.8928571428571429,0.8111111111111111,0.7884615384615384,0.7553191489361702,0.7765957446808511,0.6483516483516483,0.794392523364486,0.25806451612903225,0.49350649350649356,0.375,0.6699029126213591,0.3939393939393939,0.22033898305084743,0.4029850746268657,0.6493506493506493,0.5921052631578947,0.547945205479452,0.8362068965517242,0.825,0.56,0.5526315789473684,0.8041237113402062,0.651685393258427,0.8679245283018868,0.6551724137931034,0.5507246376811594,0.5205479452054795,0.4029850746268657,0.8536585365853658,0.8317757009345794,0.8210526315789474,0.8141592920353982,0.8064516129032258,0.8315789473684211,0.5,0.265625,0.359375,0.28125,0.359375,0.3787878787878788,0.8823529411764706,0.8769230769230769,0.7252747252747253,0.875,0.8222222222222222,0.8840579710144928,0.8461538461538461,0.75,0.7831325301204819,0.7613636363636364,0.7422680412371134,0.8333333333333334,0.8725490196078431,0.8163265306122449,0.7551020408163265,0.8686868686868687,0.7717391304347826,0.9078947368421053,0.5,0.797752808988764,0.8615384615384616,0.8,0.8555555555555556,0.7849462365591398,0.7037037037037037,0.8163265306122449,0.8,0.3787878787878788,0.8378378378378378,0.9054054054054054,0.8041237113402062,0.8125,0.5142857142857142,0.6626506024096386,0.696629213483146,0.7032967032967032,0.36363636363636365,0.6931818181818181,0.65,0.5211267605633803,0.8651685393258427,0.696629213483146,0.9104477611940298,0.6785714285714286,0.8200000000000001,0.7647058823529411,0.0,0.8217821782178218,0.8230088495575221,0.7272727272727273,0.33870967741935487,0.25396825396825395,0.9090909090909091,0.8157894736842105,0.8585858585858586,0.75,0.7096774193548387,0.627906976744186,0.8585858585858586,0.8701298701298701,0.83,0.8105263157894737,0.8508771929824561,0.7738095238095238,0.84375,0.8,0.7978723404255319,0.8350515463917526
2A2X_NA9,0.8380952380952381,0.8333333333333334,0.8155339805825242,0.8508771929824561,0.7916666666666666,0.7425742574257426,0.7938144329896908,0.90625,0.9052631578947369,0.7835051546391752,0.7876106194690266,0.5934065934065934,0.6153846153846154,0.7592592592592593,0.8888888888888888,0.8333333333333334,0.8018867924528301,0.8020833333333334,0.7457627118644068,0.7938144329896908,0.8041237113402062,0.8080808080808081,0.6931818181818181,0.7032967032967032,0.6853932584269663,0.859375,0.8571428571428572,0.6777777777777778,0.6989247311827957,0.73,0.5604395604395604,0.8706896551724138,0.5777777777777777,0.8191489361702128,0.8446601941747574,0.7446808510638299,0.8947368421052632,0.8666666666666667,0.8504672897196262,0.8211382113821138,0.8598130841121495,0.8598130841121495,0.7291666666666667,0.8155339805825242,0.7659574468085106,0.79,0.7916666666666666,0.8080808080808081,0.8842105263157894,0.8,0.8018867924528301,0.9021739130434783,0.8181818181818181,0.9397590361445783,0.8303571428571428,0.8842105263157894,0.8686868686868687,0.8679245283018868,0.8823529411764706,0.8611111111111112,0.8545454545454545,0.8660714285714286,0.3780487804878049,0.8818181818181818,0.7346938775510203,0.9195402298850575,0.7719298245614035,0.854368932038835,0.881578947368421,0.8350515463917526,0.7472527472527473,0.8518518518518519,0.6511627906976745,0.8558558558558559,0.7745098039215687,0.7311827956989247,0.9101123595505618,0.9176470588235294,0.8956521739130435,0.8532110091743119,0.7894736842105263,0.8380952380952381,0.648936170212766,0.65625,0.7857142857142857,0.6451612903225806,0.6477272727272727,0.7789473684210526,0.845360824742268,0.6195652173913043,0.8648648648648649,0.6444444444444444,0.3246753246753247,0.7314814814814814,0.8217821782178218,0.0,0.819672131147541,0.7982456140350878,0.7872340425531915,0.801980198019802,0.922077922077922,0.7627118644067796,0.7961165048543689,0.8252427184466019,0.7757009345794392,0.7475728155339806,0.7722772277227723,0.8735632183908046,0.8468468468468469,0.8828828828828829,0.7863247863247863,0.7608695652173914,0.8269230769230769,0.8095238095238095,0.819047619047619,0.7722772277227723
6GWE_ODB,0.8376068376068376,0.8515625,0.8376068376068376,0.84,0.8181818181818181,0.7844827586206897,0.8198198198198199,0.908256880733945,0.897196261682243,0.8214285714285714,0.7094017094017093,0.8264462809917356,0.8429752066115702,0.84375,0.8920863309352518,0.8230088495575221,0.8442622950819672,0.8272727272727273,0.8088235294117647,0.8090909090909091,0.8181818181818181,0.8214285714285714,0.7830188679245282,0.7663551401869159,0.787037037037037,0.8732394366197183,0.8783783783783784,0.7685185185185185,0.7727272727272727,0.825,0.8016528925619835,0.8671875,0.7966101694915254,0.8095238095238095,0.8333333333333334,0.831858407079646,0.8773584905660378,0.8549618320610687,0.8770491803278688,0.8478260869565217,0.8666666666666667,0.8852459016393442,0.8275862068965517,0.8275862068965517,0.8181818181818181,0.8260869565217391,0.8181818181818181,0.831858407079646,0.8888888888888888,0.8604651162790697,0.8151260504201681,0.8942307692307693,0.8803418803418803,0.9484536082474226,0.875968992248062,0.9090909090909091,0.9137931034482758,0.928,0.9111111111111111,0.8770491803278688,0.8524590163934427,0.872,0.8240000000000001,0.8861788617886179,0.8205128205128205,0.9090909090909091,0.7272727272727273,0.8521739130434782,0.8876404494382022,0.8240740740740741,0.8468468468468469,0.7894736842105263,0.8073394495412844,0.8536585365853658,0.7913043478260869,0.8214285714285714,0.9326923076923077,0.94,0.9069767441860466,0.8319327731092436,0.8165137614678899,0.7857142857142857,0.8050847457627118,0.8083333333333333,0.8230088495575221,0.8135593220338984,0.8333333333333334,0.8181818181818181,0.8545454545454545,0.8151260504201681,0.8735632183908046,0.8070175438596492,0.8278688524590164,0.8015873015873016,0.8230088495575221,0.819672131147541,0.0,0.8110236220472441,0.8148148148148149,0.8157894736842105,0.956989247311828,0.8059701492537313,0.85,0.7383177570093458,0.7280701754385965,0.7,0.8403361344537815,0.912621359223301,0.8548387096774194,0.8305084745762712,0.8529411764705882,0.8468468468468469,0.8666666666666667,0.8416666666666667,0.8305084745762712,0.8103448275862069
1RIW_OSC,0.794392523364486,0.8235294117647058,0.71,0.8205128205128205,0.7052631578947368,0.6599999999999999,0.7083333333333333,0.912621359223301,0.900990099009901,0.8532110091743119,0.7692307692307692,0.7837837837837838,0.7798165137614679,0.7948717948717949,0.8947368421052632,0.7766990291262136,0.8035714285714286,0.7551020408163265,0.8076923076923077,0.76,0.71875,0.75,0.78,0.7373737373737373,0.76,0.8582089552238806,0.8642857142857143,0.7647058823529411,0.7450980392156863,0.8448275862068966,0.8,0.8870967741935484,0.7727272727272727,0.7311827956989247,0.822429906542056,0.7745098039215687,0.8686868686868687,0.8467741935483871,0.8392857142857143,0.784,0.8165137614678899,0.8482142857142857,0.7596153846153846,0.7227722772277227,0.71875,0.7326732673267327,0.71875,0.6979166666666667,0.9029126213592233,0.8765432098765432,0.7476635514018692,0.8979591836734694,0.8518518518518519,0.9325842696629214,0.859504132231405,0.8229166666666666,0.8217821782178218,0.8348623853211009,0.8333333333333334,0.8495575221238938,0.8434782608695652,0.8739495798319328,0.7931034482758621,0.8983050847457628,0.8407079646017699,0.8901098901098901,0.7542372881355932,0.8636363636363636,0.8641975308641976,0.8571428571428572,0.8584905660377359,0.8407079646017699,0.7821782178217822,0.8245614035087719,0.7777777777777778,0.7244897959183674,0.9387755102040817,0.9239130434782609,0.8925619834710744,0.8214285714285714,0.7551020408163265,0.8165137614678899,0.7706422018348624,0.7636363636363637,0.7272727272727273,0.7685185185185185,0.7524752475247525,0.6914893617021276,0.8557692307692308,0.7592592592592593,0.9036144578313253,0.7714285714285715,0.817391304347826,0.8,0.7272727272727273,0.7982456140350878,0.8110236220472441,0.0,0.7127659574468085,0.72,0.9534883720930233,0.813953488372093,0.8608695652173913,0.7070707070707071,0.7567567567567568,0.7047619047619047,0.8303571428571428,0.8947368421052632,0.8362068965517242,0.9173553719008265,0.8712121212121212,0.7525773195876289,0.868421052631579,0.8521739130434782,0.8198198198198199,0.8198198198198199
3SV2_P05,0.7674418604651163,0.7938144329896908,0.36923076923076925,0.6781609195402298,0.24561403508771928,0.5584415584415585,0.288135593220339,0.8875,0.8717948717948718,0.8539325842696629,0.7653061224489796,0.7415730337078652,0.7640449438202247,0.611764705882353,0.8727272727272728,0.5285714285714286,0.6296296296296297,0.4285714285714286,0.6799999999999999,0.4461538461538461,0.27586206896551724,0.4545454545454546,0.5857142857142856,0.5217391304347826,0.4696969696969697,0.8495575221238938,0.8376068376068376,0.4852941176470589,0.4782608695652174,0.8064516129032258,0.6144578313253012,0.8383838383838383,0.6341463414634146,0.515625,0.6623376623376623,0.4545454545454546,0.858974358974359,0.8571428571428572,0.8369565217391304,0.8272727272727273,0.8089887640449438,0.8478260869565217,0.547945205479452,0.36923076923076925,0.18181818181818177,0.30645161290322576,0.24561403508771928,0.3278688524590164,0.8607594936708861,0.8666666666666667,0.7093023255813953,0.8666666666666667,0.8117647058823529,0.9253731343283582,0.826530612244898,0.75,0.7848101265822784,0.8181818181818181,0.8181818181818181,0.8369565217391304,0.8421052631578947,0.8556701030927836,0.7142857142857143,0.8736842105263158,0.8131868131868132,0.9166666666666666,0.6222222222222222,0.8,0.8870967741935484,0.8024691358024691,0.8192771084337349,0.8387096774193549,0.6842105263157895,0.8191489361702128,0.7752808988764045,0.27118644067796616,0.8904109589041096,0.9444444444444444,0.89,0.8021978021978022,0.26315789473684215,0.7380952380952381,0.6463414634146342,0.6547619047619048,0.22413793103448276,0.6419753086419753,0.589041095890411,0.48484848484848486,0.8837209302325582,0.6463414634146342,0.9032258064516129,0.6233766233766234,0.7849462365591398,0.7525773195876289,0.33870967741935487,0.7872340425531915,0.8148148148148149,0.7127659574468085,0.0,0.25,0.9016393442622951,0.7735849056603774,0.851063829787234,0.7349397590361446,0.6931818181818181,0.6049382716049383,0.875,0.8285714285714285,0.8085106382978724,0.875,0.8440366972477065,0.7272727272727273,0.8723404255319149,0.8279569892473118,0.8131868131868132,0.8131868131868132
3SHA_P97,0.7849462365591398,0.7961165048543689,0.3857142857142857,0.6444444444444444,0.3787878787878788,0.5952380952380952,0.3880597014925373,0.896551724137931,0.8823529411764706,0.8404255319148937,0.7692307692307692,0.7731958762886598,0.78125,0.6413043478260869,0.8303571428571428,0.45070422535211263,0.5952380952380952,0.46376811594202894,0.6886792452830188,0.47887323943661975,0.328125,0.48611111111111116,0.6582278481012658,0.6025641025641026,0.56,0.829059829059829,0.8278688524590164,0.5714285714285714,0.5641025641025641,0.8080808080808081,0.6444444444444444,0.8380952380952381,0.6629213483146068,0.5633802816901409,0.625,0.48611111111111116,0.8705882352941177,0.8454545454545455,0.8247422680412371,0.817391304347826,0.8105263157894737,0.8350515463917526,0.5696202531645569,0.28787878787878785,0.24590163934426235,0.32835820895522383,0.328125,0.3970588235294118,0.8850574712643678,0.8805970149253731,0.7311827956989247,0.8780487804878049,0.8260869565217391,0.9027777777777778,0.8380952380952381,0.7721518987341772,0.8023255813953488,0.8064516129032258,0.7961165048543689,0.8367346938775511,0.8529411764705882,0.8080808080808081,0.7346938775510203,0.8823529411764706,0.8020833333333334,0.9240506329113924,0.5913978494623655,0.8021978021978022,0.8656716417910448,0.8045977011494253,0.8461538461538461,0.8020833333333334,0.7108433734939759,0.8200000000000001,0.8041237113402062,0.3484848484848485,0.8717948717948718,0.922077922077922,0.854368932038835,0.7789473684210526,0.4411764705882353,0.7159090909090908,0.7032967032967032,0.7096774193548387,0.35820895522388063,0.7,0.6585365853658536,0.5342465753424658,0.8804347826086957,0.6888888888888889,0.9130434782608696,0.686046511627907,0.8,0.780952380952381,0.25396825396825395,0.801980198019802,0.8157894736842105,0.72,0.25,0.0,0.9117647058823529,0.7982456140350878,0.8613861386138614,0.7555555555555555,0.7157894736842105,0.6363636363636364,0.8725490196078431,0.8441558441558441,0.8217821782178218,0.8613861386138614,0.853448275862069,0.7790697674418605,0.8585858585858586,0.8163265306122449,0.8144329896907216,0.8383838383838383
1BCU_PRL,0.9285714285714286,0.925,0.8970588235294118,0.9367088607594937,0.921875,0.9473684210526316,0.9230769230769231,0.84,0.8367346938775511,0.9402985074626866,0.9534883720930233,0.92,0.9324324324324325,0.8846153846153846,0.9431818181818182,0.9253731343283582,0.9189189189189189,0.9032258064516129,0.9479166666666666,0.90625,0.9047619047619048,0.9242424242424242,0.9375,0.9402985074626866,0.9230769230769231,0.9468085106382979,0.9393939393939394,0.9253731343283582,0.9428571428571428,0.9189189189189189,0.9230769230769231,0.9230769230769231,0.9342105263157895,0.9333333333333333,0.9253731343283582,0.9076923076923077,0.8846153846153846,0.9404761904761905,0.9589041095890412,0.9574468085106383,0.9583333333333334,0.9583333333333334,0.9436619718309859,0.9285714285714286,0.9047619047619048,0.8955223880597015,0.9047619047619048,0.9076923076923077,0.8431372549019608,0.8787878787878788,0.9473684210526316,0.8,0.8709677419354839,0.8918918918918919,0.8947368421052632,0.8431372549019608,0.8983050847457628,0.9264705882352942,0.9113924050632911,0.9444444444444444,0.9466666666666667,0.9473684210526316,0.925,0.8823529411764706,0.9305555555555556,0.8809523809523809,0.9431818181818182,0.9242424242424242,0.8823529411764706,0.9,0.9016393442622951,0.9305555555555556,0.9701492537313433,0.9333333333333333,0.9315068493150684,0.890625,0.8888888888888888,0.9024390243902439,0.9473684210526316,0.9315068493150684,0.9206349206349207,0.9285714285714286,0.9473684210526316,0.9487179487179487,0.875,0.9466666666666667,0.9253731343283582,0.921875,0.8983050847457628,0.9473684210526316,0.9722222222222222,0.9436619718309859,0.9210526315789473,0.9156626506024097,0.9090909090909091,0.922077922077922,0.956989247311828,0.9534883720930233,0.9016393442622951,0.9117647058823529,0.0,0.9468085106382979,0.8676470588235294,0.9428571428571428,0.95,0.9487179487179487,0.9,0.8913043478260869,0.948051948051948,0.9305555555555556,0.9080459770114943,0.9365079365079365,0.9130434782608696,0.9014084507042254,0.9154929577464789,0.9305555555555556
1A4W_QWE,0.859504132231405,0.8538461538461538,0.8103448275862069,0.8333333333333334,0.7889908256880733,0.7345132743362832,0.7798165137614679,0.9,0.8785046728971962,0.8347826086956522,0.6460176991150443,0.7692307692307692,0.7758620689655172,0.7603305785123967,0.8695652173913043,0.8157894736842105,0.7983193277310925,0.7757009345794392,0.7575757575757576,0.7798165137614679,0.7889908256880733,0.7927927927927928,0.7757009345794392,0.7927927927927928,0.7798165137614679,0.8345323741007195,0.8251748251748252,0.7837837837837838,0.7876106194690266,0.856,0.7542372881355932,0.8425196850393701,0.7692307692307692,0.7788461538461539,0.8362068965517242,0.7818181818181819,0.8796296296296297,0.7741935483870968,0.8220338983050848,0.7016129032258065,0.8103448275862069,0.8103448275862069,0.7678571428571428,0.8,0.7663551401869159,0.7657657657657657,0.7663551401869159,0.7927927927927928,0.8807339449541285,0.9130434782608696,0.7777777777777778,0.8962264150943396,0.8434782608695652,0.9387755102040817,0.8333333333333334,0.8807339449541285,0.8571428571428572,0.8666666666666667,0.8625954198473282,0.8416666666666667,0.8455284552845528,0.8650793650793651,0.768595041322314,0.8512396694214877,0.8524590163934427,0.8775510204081632,0.7213114754098361,0.864406779661017,0.9021739130434783,0.8272727272727273,0.8288288288288288,0.8617886178861789,0.7547169811320755,0.856,0.8347107438016529,0.7818181818181819,0.9339622641509434,0.92,0.8914728682170543,0.8629032258064516,0.7757009345794392,0.7787610619469026,0.788135593220339,0.7916666666666666,0.7727272727272727,0.7966101694915254,0.7946428571428572,0.7777777777777778,0.8771929824561404,0.7777777777777778,0.8888888888888888,0.8,0.8114754098360656,0.7459016393442623,0.8157894736842105,0.7627118644067796,0.8059701492537313,0.813953488372093,0.7735849056603774,0.7982456140350878,0.9468085106382979,0.0,0.88,0.808695652173913,0.775,0.7280701754385965,0.8617886178861789,0.8712871287128713,0.8292682926829268,0.8709677419354839,0.855072463768116,0.8181818181818181,0.8688524590163934,0.8536585365853658,0.8617886178861789,0.7719298245614035
1G32_R11,0.8627450980392157,0.8761061946902655,0.8282828282828283,0.8839285714285714,0.8421052631578947,0.8137254901960784,0.84375,0.8488372093023255,0.8470588235294118,0.88,0.8508771929824561,0.803921568627451,0.8118811881188119,0.8148148148148149,0.864406779661017,0.8811881188118812,0.8899082568807339,0.8526315789473684,0.7863247863247863,0.8556701030927836,0.8541666666666666,0.8686868686868687,0.7176470588235294,0.7272727272727273,0.7241379310344828,0.8888888888888888,0.8769230769230769,0.7303370786516854,0.7362637362637363,0.7395833333333333,0.8095238095238095,0.8532110091743119,0.8269230769230769,0.8829787234042553,0.8811881188118812,0.845360824742268,0.8620689655172413,0.8793103448275862,0.926605504587156,0.8968253968253969,0.9259259259259259,0.9357798165137614,0.8514851485148515,0.8514851485148515,0.8541666666666666,0.85,0.8541666666666666,0.8333333333333334,0.8372093023255813,0.7213114754098361,0.8691588785046729,0.8125,0.5394736842105263,0.9066666666666666,0.5294117647058824,0.8505747126436781,0.8478260869565217,0.86,0.8660714285714286,0.83,0.8349514563106796,0.8691588785046729,0.8018867924528301,0.8857142857142857,0.7446808510638299,0.8860759493670887,0.8347826086956522,0.8910891089108911,0.9027777777777778,0.8369565217391304,0.6666666666666667,0.8431372549019608,0.9108910891089109,0.8796296296296297,0.81,0.8333333333333334,0.9418604651162791,0.8974358974358975,0.8899082568807339,0.8981481481481481,0.8645833333333334,0.8627450980392157,0.7525773195876289,0.7575757575757576,0.8350515463917526,0.75,0.8105263157894737,0.865979381443299,0.7674418604651163,0.7525773195876289,0.8857142857142857,0.7526881720430108,0.8058252427184466,0.8303571428571428,0.8585858585858586,0.7961165048543689,0.85,0.8608695652173913,0.851063829787234,0.8613861386138614,0.8676470588235294,0.88,0.0,0.8725490196078431,0.8532110091743119,0.8285714285714285,0.7446808510638299,0.85,0.8380952380952381,0.9464285714285714,0.5217391304347826,0.7865168539325843,0.7789473684210526,0.7857142857142857,0.7959183673469388,0.7032967032967032
1BHX_R56,0.7303370786516854,0.76,0.7582417582417582,0.7920792079207921,0.7411764705882353,0.7173913043478262,0.7294117647058824,0.896551724137931,0.9080459770114943,0.8152173913043479,0.7450980392156863,0.797979797979798,0.8181818181818181,0.7244897959183674,0.8803418803418803,0.7640449438202247,0.8316831683168316,0.7674418604651163,0.8017241379310345,0.7727272727272727,0.7411764705882353,0.7325581395348837,0.7674418604651163,0.7176470588235294,0.7727272727272727,0.8677685950413223,0.856,0.7777777777777778,0.7272727272727273,0.8431372549019608,0.803921568627451,0.8909090909090909,0.7857142857142857,0.7088607594936709,0.8172043010752688,0.7752808988764045,0.8571428571428572,0.8558558558558559,0.7872340425531915,0.8275862068965517,0.7444444444444445,0.7978723404255319,0.7978723404255319,0.7444444444444445,0.7411764705882353,0.7415730337078652,0.7261904761904762,0.7471264367816092,0.8977272727272727,0.8461538461538461,0.6741573033707865,0.891566265060241,0.8,0.9324324324324325,0.8490566037735849,0.8170731707317074,0.8295454545454546,0.8556701030927836,0.8518518518518519,0.8367346938775511,0.8415841584158416,0.8653846153846154,0.8076923076923077,0.9038461538461539,0.8383838383838383,0.8961038961038961,0.6354166666666667,0.8645833333333334,0.8484848484848485,0.8181818181818181,0.8586956521739131,0.8020833333333334,0.6951219512195121,0.7835051546391752,0.7789473684210526,0.7471264367816092,0.9,0.9493670886075949,0.897196261682243,0.84,0.7380952380952381,0.8105263157894737,0.7959183673469388,0.7878787878787878,0.75,0.7938144329896908,0.7640449438202247,0.7411764705882353,0.8555555555555556,0.7959183673469388,0.9130434782608696,0.7849462365591398,0.8349514563106796,0.8037383177570093,0.75,0.8252427184466019,0.7383177570093458,0.7070707070707071,0.7349397590361446,0.7555555555555555,0.9428571428571428,0.808695652173913,0.8725490196078431,0.0,0.7422680412371134,0.5714285714285714,0.8383838383838383,0.8875,0.7473684210526316,0.8942307692307693,0.8632478632478633,0.7037037037037037,0.846938775510204,0.84,0.8144329896907216,0.8144329896907216
1YPM_RA4,0.839622641509434,0.864406779661017,0.6914893617021276,0.7663551401869159,0.6704545454545454,0.6086956521739131,0.6741573033707865,0.8958333333333334,0.8947368421052632,0.797979797979798,0.6601941747572815,0.7830188679245282,0.7788461538461539,0.75,0.889763779527559,0.7096774193548387,0.7070707070707071,0.6666666666666667,0.6203703703703703,0.611764705882353,0.6853932584269663,0.6923076923076923,0.6190476190476191,0.632183908045977,0.5783132530120482,0.8425196850393701,0.8409090909090909,0.5185185185185186,0.6136363636363636,0.7450980392156863,0.6666666666666667,0.9,0.6421052631578947,0.6341463414634146,0.736842105263158,0.6923076923076923,0.8478260869565217,0.829059829059829,0.8301886792452831,0.8225806451612903,0.8173076923076923,0.839622641509434,0.6630434782608696,0.6914893617021276,0.7,0.7157894736842105,0.7,0.6777777777777778,0.8854166666666666,0.8513513513513513,0.8037383177570093,0.8913043478260869,0.854368932038835,0.9146341463414634,0.8620689655172413,0.8969072164948454,0.9029126213592233,0.9099099099099099,0.9016393442622951,0.8828828828828829,0.8859649122807017,0.896551724137931,0.7592592592592593,0.8928571428571429,0.7373737373737373,0.9204545454545454,0.5900000000000001,0.8446601941747574,0.8831168831168831,0.8247422680412371,0.8144329896907216,0.7980769230769231,0.6071428571428572,0.8256880733944953,0.7884615384615384,0.7065217391304348,0.9347826086956522,0.9431818181818182,0.8672566371681416,0.8849557522123894,0.696629213483146,0.7821782178217822,0.6526315789473685,0.6458333333333333,0.7096774193548387,0.648936170212766,0.6956521739130435,0.6551724137931034,0.846938775510204,0.6666666666666667,0.8356164383561644,0.6630434782608696,0.8073394495412844,0.7454545454545455,0.7096774193548387,0.7757009345794392,0.7280701754385965,0.7567567567567568,0.6931818181818181,0.7157894736842105,0.95,0.775,0.8532110091743119,0.7422680412371134,0.0,0.3950617283950617,0.8425925925925926,0.8620689655172413,0.8782608695652174,0.9035087719298246,0.8278688524590164,0.826530612244898,0.8173076923076923,0.8,0.7864077669902912,0.7980769230769231
