,3UNJ_0BX,3UNK_0BY,2DS1_1CD,3ULI_1N3,1GII_1PU,1VYW_292,1H1Q_2A6,3LE6_2BZ,4NJ3_2KD,2R3O_2SC,2DUV_371,1V1K_3FP,4BGH_3I6,4RJ3_3QS,2R3P_3SC,1H1S_4SP,2BPM_529,5D1J_56H,1P2A_5BN,1YKR_628,1H1R_6CP,2R64_740,4CFV_75X,4ACM_7YG,5MHQ_8QT,3LFS_A07,3LFN_A27,2BHE_BRY,2UZO_C62,2UZL_C94,2UZE_C95,2UZN_C96,2XMY_CDK,1WCC_CIG,2C5O_CK2,1PXN_CK6,2C5N_CK8,1E1V_CMG,2C68_CT6,1Y8Y_CT7,2C69_CT8,1Y91_CT9,2B53_D23,2B55_D31,2B52_D42,2C6I_DT1,2C6K_DT2,2C6L_DT4,2C6M_DT5,1DI8_DTQ,3IG7_EFP,3IGG_EFQ,3EZR_EZR,3EZV_EZV,6GUH_FB8,6GUK_FC8,6GVA_FCQ,1R78_FMD,2W05_FRT,1OIQ_HDU,1OIR_HDY,6Q4E_HH5,6Q4G_HJK,2W17_I19,5JQ5_I74,2VV9_IM9,1E9H_INR,4CFN_JYM,2W1H_L0F,2FVD_LIA,1KE5_LS1,1KE6_LS2,1KE7_LS3,1KE8_LS4,1KE9_LS5,2VTA_LZ1,2VTH_LZ2,2VTI_LZ3,2VTJ_LZ4,2VTL_LZ5,2VTN_LZ7,2VTO_LZ8,2VTP_LZ9,2VTQ_LZA,2VTR_LZB,2VTS_LZC,2VTT_LZD,2VU3_LZE,3BHT_MFR,3BHU_MHR,2C5Y_MTW,1OI9_N20,1OIY_N41,1VYZ_N5B,1OIU_N76,3NS9_NS9,2G9X_NU5,1E1X_NW1,2WIH_P48,3WBL_PDY,1PYE_PM1,3S2P_PMU,2IW6_QQ2,5IEV_R0N,3MY5_RFZ,3DDQ_RRC,2R3F_SC8,2R3G_SC9,2R3H_SCE,2R3I_SCF,2R3J_SCJ,2R3K_SCQ,2R3L_SCW,2R3M_SCX,2R3N_SCZ,4CFW_SQ9,3PY0_SU9,4BCP_T3C,4BCK_T3E,4BCO_T6Q,4BCM_T7Z,4BCN_T9N,4BCQ_TJF,2BTS_U32,2BTR_U73,3BHV_VAR,2XNB_Y8L,2EXM_ZIP
2DUV_371,0.9240506329113924,0.9302325581395349,0.8526315789473684,0.89,0.8735632183908046,0.9176470588235294,0.9444444444444444,0.8977272727272727,0.851063829787234,0.898876404494382,0.0,0.9285714285714286,0.9090909090909091,0.8804347826086957,0.9381443298969072,0.9148936170212766,0.8777777777777778,0.8539325842696629,0.9090909090909091,0.9,0.9361702127659575,0.7590361445783133,0.8666666666666667,0.91,0.9292929292929293,0.8823529411764706,0.8433734939759037,0.8961038961038961,0.85,0.8478260869565217,0.8292682926829268,0.8352941176470589,0.9183673469387755,0.9545454545454546,0.9189189189189189,0.9047619047619048,0.9418604651162791,0.9397590361445783,0.9340659340659341,0.9036144578313253,0.9111111111111111,0.9090909090909091,0.8658536585365854,0.8645833333333334,0.8541666666666666,0.9042553191489362,0.8863636363636364,0.8901098901098901,0.8901098901098901,0.875,0.9111111111111111,0.9080459770114943,0.8333333333333334,0.8068181818181819,0.9222222222222223,0.92,0.9285714285714286,0.9090909090909091,0.9299999999999999,0.9047619047619048,0.9207920792079208,0.9589041095890412,0.8928571428571429,0.892156862745098,0.9,0.8979591836734694,0.8860759493670887,0.9425287356321839,0.9176470588235294,0.8762886597938144,0.9166666666666666,0.9278350515463918,0.8461538461538461,0.925531914893617,0.9213483146067416,0.9230769230769231,0.8769230769230769,0.9024390243902439,0.9367088607594937,0.9324324324324325,0.9240506329113924,0.9404761904761905,0.9411764705882353,0.9333333333333333,0.926829268292683,0.898876404494382,0.9130434782608696,0.9333333333333333,0.9397590361445783,0.9425287356321839,0.8865979381443299,0.8977272727272727,0.9148936170212766,0.9102564102564102,0.9072164948453608,0.9148936170212766,0.912621359223301,0.9382716049382716,0.8865979381443299,0.90625,0.891566265060241,0.85,0.9134615384615384,0.9157894736842105,0.9259259259259259,0.9368421052631579,0.9318181818181819,0.9456521739130435,0.9125,0.9186046511627907,0.9213483146067416,0.9302325581395349,0.9069767441860466,0.8777777777777778,0.9130434782608696,0.8854166666666666,0.9036144578313253,0.9038461538461539,0.9175257731958762,0.8857142857142857,0.8761904761904762,0.9139784946236559,0.8823529411764706,0.9259259259259259,0.9318181818181819,0.8875,0.8736842105263158,0.9367088607594937
1V1K_3FP,0.8108108108108107,0.8125,0.9333333333333333,0.86,0.8901098901098901,0.8823529411764706,0.8735632183908046,0.9361702127659575,0.8787878787878788,0.9021739130434783,0.9285714285714286,0.0,0.8352941176470589,0.8478260869565217,0.8958333333333334,0.8709677419354839,0.9278350515463918,0.8947368421052632,0.875,0.8666666666666667,0.8681318681318682,0.8958333333333334,0.8829787234042553,0.8686868686868687,0.8877551020408163,0.8735632183908046,0.875,0.9397590361445783,0.967391304347826,0.9207920792079208,0.9468085106382979,0.9484536082474226,0.8645833333333334,0.9565217391304348,0.922077922077922,0.8554216867469879,0.8395061728395061,0.9036144578313253,0.9130434782608696,0.8536585365853658,0.9021739130434783,0.84375,0.8705882352941177,0.9230769230769231,0.9134615384615384,0.8351648351648352,0.8390804597701149,0.8444444444444444,0.8444444444444444,0.8076923076923077,0.8522727272727273,0.8470588235294118,0.9351851851851852,0.9411764705882353,0.8636363636363636,0.8673469387755102,0.8865979381443299,0.84375,0.8541666666666666,0.9080459770114943,0.6341463414634146,0.8873239436619719,0.8837209302325582,0.7916666666666666,0.8811881188118812,0.8556701030927836,0.9294117647058824,0.8554216867469879,0.8953488372093024,0.845360824742268,0.9195402298850575,0.8617021276595744,0.92,0.9166666666666666,0.9120879120879121,0.9420289855072463,0.9295774647887324,0.9058823529411765,0.8552631578947368,0.8918918918918919,0.8266666666666667,0.8354430379746836,0.8375,0.875,0.9166666666666666,0.9021739130434783,0.8681318681318682,0.9120879120879121,0.9036144578313253,0.8823529411764706,0.9117647058823529,0.8505747126436781,0.8586956521739131,0.9,0.8877551020408163,0.8586956521739131,0.8725490196078431,0.9146341463414634,0.8787878787878788,0.8131868131868132,0.9080459770114943,0.8953488372093024,0.5128205128205128,0.7816091954022988,0.8888888888888888,0.8936170212765957,0.8977272727272727,0.8764044943820225,0.9024390243902439,0.8433734939759037,0.9120879120879121,0.8953488372093024,0.8850574712643678,0.8444444444444444,0.9157894736842105,0.9,0.8941176470588236,0.9065420560747663,0.8979591836734694,0.8990825688073394,0.9,0.8817204301075269,0.8962264150943396,0.8461538461538461,0.9101123595505618,0.9302325581395349,0.9320388349514563,0.8552631578947368
4BGH_3I6,0.746031746031746,0.7714285714285715,0.9042553191489362,0.8068181818181819,0.9047619047619048,0.868421052631579,0.8133333333333334,0.8765432098765432,0.8666666666666667,0.85,0.9090909090909091,0.8352941176470589,0.0,0.8850574712643678,0.872093023255814,0.6666666666666667,0.8690476190476191,0.8837209302325582,0.9024390243902439,0.6901408450704225,0.8395061728395061,0.8977272727272727,0.8705882352941177,0.7590361445783133,0.7804878048780488,0.858974358974359,0.8607594936708861,0.9027777777777778,0.821917808219178,0.9010989010989011,0.9411764705882353,0.8076923076923077,0.7341772151898734,0.8947368421052632,0.8787878787878788,0.7714285714285715,0.7857142857142857,0.8767123287671232,0.8625,0.7681159420289855,0.8780487804878049,0.7560975609756098,0.8846153846153846,0.8924731182795699,0.8817204301075269,0.6891891891891893,0.6857142857142857,0.6986301369863014,0.6986301369863014,0.8493150684931507,0.8641975308641976,0.858974358974359,0.9292929292929293,0.9239130434782609,0.6617647058823529,0.8275862068965517,0.8352941176470589,0.8913043478260869,0.6883116883116883,0.8378378378378378,0.788235294117647,0.8888888888888888,0.8243243243243243,0.7411764705882353,0.8571428571428572,0.725,0.8767123287671232,0.8974358974358975,0.8974358974358975,0.8160919540229885,0.8194444444444444,0.8470588235294118,0.8876404494382022,0.8271604938271605,0.8,0.896551724137931,0.8035714285714286,0.7272727272727273,0.631578947368421,0.859375,0.855072463768116,0.8783783783783784,0.88,0.9156626506024097,0.8611111111111112,0.85,0.9069767441860466,0.9024390243902439,0.8611111111111112,0.8533333333333333,0.9032258064516129,0.8026315789473684,0.7848101265822784,0.8873239436619719,0.75,0.8,0.7529411764705882,0.904109589041096,0.7560975609756098,0.8352941176470589,0.8974358974358975,0.8533333333333333,0.8241758241758241,0.6527777777777778,0.9054054054054054,0.7662337662337663,0.9,0.8625,0.8591549295774648,0.8987341772151899,0.8311688311688312,0.8533333333333333,0.8571428571428572,0.8414634146341463,0.8674698795180723,0.8255813953488372,0.9102564102564102,0.8260869565217391,0.6973684210526316,0.8064516129032258,0.782608695652174,0.782051282051282,0.8,0.5789473684210527,0.8266666666666667,0.8783783783783784,0.9021739130434783,0.835820895522388
4RJ3_3QS,0.8055555555555556,0.8076923076923077,0.8888888888888888,0.8571428571428572,0.8352941176470589,0.8375,0.8148148148148149,0.9111111111111111,0.8877551020408163,0.875,0.8804347826086957,0.8478260869565217,0.8850574712643678,0.0,0.8817204301075269,0.8295454545454546,0.8409090909090909,0.8804347826086957,0.9340659340659341,0.9010989010989011,0.8117647058823529,0.8571428571428572,0.8426966292134832,0.9,0.8854166666666666,0.9090909090909091,0.9101123595505618,0.925,0.9186046511627907,0.9191919191919192,0.9101123595505618,0.9361702127659575,0.8494623655913979,0.9230769230769231,0.875,0.8658536585365854,0.8641975308641976,0.8441558441558441,0.898876404494382,0.8354430379746836,0.8876404494382022,0.8279569892473118,0.9069767441860466,0.8775510204081632,0.89,0.8045977011494253,0.7926829268292683,0.813953488372093,0.7857142857142857,0.8625,0.7926829268292683,0.7848101265822784,0.846938775510204,0.8602150537634409,0.8470588235294118,0.8279569892473118,0.8842105263157894,0.9313725490196079,0.8387096774193549,0.8518518518518519,0.8541666666666666,0.9154929577464789,0.8941176470588236,0.8367346938775511,0.84375,0.8279569892473118,0.9146341463414634,0.8658536585365854,0.9058823529411765,0.8043478260869565,0.9302325581395349,0.9175257731958762,0.9072164948453608,0.9032258064516129,0.9340659340659341,0.890625,0.9577464788732395,0.9294117647058824,0.8666666666666667,0.9189189189189189,0.9113924050632911,0.9285714285714286,0.9294117647058824,0.8977272727272727,0.8441558441558441,0.7777777777777778,0.8651685393258427,0.8977272727272727,0.8441558441558441,0.8658536585365854,0.9207920792079208,0.8192771084337349,0.8295454545454546,0.8533333333333333,0.8241758241758241,0.8681318681318682,0.846938775510204,0.8701298701298701,0.8279569892473118,0.8089887640449438,0.9310344827586207,0.8518518518518519,0.8823529411764706,0.8444444444444444,0.8717948717948718,0.8913043478260869,0.8690476190476191,0.8735632183908046,0.8421052631578947,0.8674698795180723,0.872093023255814,0.8928571428571429,0.8953488372093024,0.8539325842696629,0.8390804597701149,0.851063829787234,0.8780487804878049,0.8383838383838383,0.8842105263157894,0.8431372549019608,0.8666666666666667,0.8791208791208791,0.8613861386138614,0.8860759493670887,0.9080459770114943,0.8607594936708861,0.851063829787234,0.9240506329113924
2R3P_3SC,0.8831168831168831,0.8076923076923077,0.8775510204081632,0.8686868686868687,0.8352941176470589,0.8518518518518519,0.896551724137931,0.8048780487804879,0.8526315789473684,0.625,0.9381443298969072,0.8958333333333334,0.872093023255814,0.8817204301075269,0.0,0.9042553191489362,0.9148936170212766,0.8924731182795699,0.8977272727272727,0.8235294117647058,0.8522727272727273,0.8817204301075269,0.8804347826086957,0.865979381443299,0.7701149425287357,0.8433734939759037,0.8850574712643678,0.9113924050632911,0.9666666666666667,0.9509803921568627,0.9680851063829787,0.9473684210526316,0.8854166666666666,0.8709677419354839,0.9054054054054054,0.8928571428571429,0.891566265060241,0.9146341463414634,0.7105263157894737,0.7894736842105263,0.7307692307692308,0.8152173913043479,0.8809523809523809,0.8541666666666666,0.8556701030927836,0.8444444444444444,0.8352941176470589,0.8409090909090909,0.8539325842696629,0.8765432098765432,0.8876404494382022,0.896551724137931,0.87,0.8958333333333334,0.8604651162790697,0.7888888888888889,0.7954545454545454,0.941747572815534,0.8631578947368421,0.8518518518518519,0.8541666666666666,0.9305555555555556,0.8536585365853658,0.9038461538461539,0.7093023255813953,0.8526315789473684,0.9012345679012346,0.9310344827586207,0.9058823529411765,0.9108910891089109,0.8780487804878049,0.8829787234042553,0.8842105263157894,0.8791208791208791,0.8850574712643678,0.890625,0.8955223880597015,0.9036144578313253,0.8513513513513513,0.8732394366197183,0.8974358974358975,0.9024390243902439,0.8902439024390244,0.9101123595505618,0.6911764705882353,0.7468354430379747,0.9021739130434783,0.8588235294117648,0.8875,0.8795180722891567,0.8645833333333334,0.898876404494382,0.9042553191489362,0.8831168831168831,0.8736842105263158,0.6794871794871795,0.9029126213592233,0.9390243902439024,0.898989898989899,0.8602150537634409,0.8928571428571429,0.8518518518518519,0.8484848484848485,0.9052631578947369,0.8860759493670887,0.7857142857142857,0.3620689655172413,0.759493670886076,0.7246376811594203,0.5538461538461539,0.6142857142857143,0.7083333333333333,0.7974683544303798,0.6578947368421053,0.6351351351351351,0.875,0.9047619047619048,0.8383838383838383,0.8351648351648352,0.8316831683168316,0.8333333333333334,0.8275862068965517,0.8383838383838383,0.9,0.8690476190476191,0.8888888888888888,0.92,0.9102564102564102
1H1S_4SP,0.8028169014084507,0.8205128205128205,0.8877551020408163,0.8315789473684211,0.8735632183908046,0.85,0.4426229508196722,0.9101123595505618,0.875,0.898876404494382,0.9148936170212766,0.8709677419354839,0.6666666666666667,0.8295454545454546,0.9042553191489362,0.0,0.9021739130434783,0.8791208791208791,0.8837209302325582,0.7307692307692308,0.5074626865671642,0.8681318681318682,0.6923076923076923,0.8279569892473118,0.8602150537634409,0.8953488372093024,0.896551724137931,0.9240506329113924,0.8051948051948052,0.8842105263157894,0.9333333333333333,0.8352941176470589,0.7674418604651163,0.921875,0.8888888888888888,0.8354430379746836,0.8181818181818181,0.4,0.8977272727272727,0.8026315789473684,0.8735632183908046,0.7586206896551724,0.9186046511627907,0.8152173913043479,0.8888888888888888,0.5072463768115942,0.6,0.6351351351351351,0.5972222222222222,0.8888888888888888,0.8192771084337349,0.8271604938271605,0.88,0.90625,0.7721518987341772,0.8,0.8829787234042553,0.9090909090909091,0.7701149425287357,0.8780487804878049,0.8404255319148937,0.8307692307692307,0.7432432432432432,0.7978723404255319,0.8775510204081632,0.8131868131868132,0.8860759493670887,0.6268656716417911,0.891566265060241,0.8152173913043479,0.8481012658227848,0.8571428571428572,0.8947368421052632,0.8117647058823529,0.8292682926829268,0.90625,0.8412698412698413,0.75,0.6875,0.8714285714285714,0.8666666666666667,0.8734177215189873,0.875,0.8705882352941177,0.9,0.8333333333333334,0.8505747126436781,0.8571428571428572,0.8421052631578947,0.8354430379746836,0.92,0.2678571428571429,0.27118644067796616,0.8666666666666667,0.2033898305084746,0.9148936170212766,0.303030303030303,0.676923076923077,0.8131868131868132,0.7931034482758621,0.9176470588235294,0.891566265060241,0.8585858585858586,0.6962025316455696,0.9259259259259259,0.8777777777777778,0.9069767441860466,0.8977272727272727,0.9125,0.9058823529411765,0.8705882352941177,0.9047619047619048,0.9069767441860466,0.8777777777777778,0.8505747126436781,0.6455696202531646,0.8902439024390244,0.8367346938775511,0.7647058823529411,0.83,0.8080808080808081,0.8522727272727273,0.8484848484848485,0.7014925373134329,0.8941176470588236,0.8875,0.8969072164948454,0.7462686567164178
2BPM_529,0.8493150684931507,0.8481012658227848,0.8631578947368421,0.9,0.8024691358024691,0.8026315789473684,0.9069767441860466,0.9213483146067416,0.8969072164948454,0.8850574712643678,0.8777777777777778,0.9278350515463918,0.8690476190476191,0.8409090909090909,0.9148936170212766,0.9021739130434783,0.0,0.8522727272727273,0.9325842696629214,0.8863636363636364,0.9120879120879121,0.8409090909090909,0.8777777777777778,0.8979591836734694,0.8829787234042553,0.8809523809523809,0.8823529411764706,0.9230769230769231,0.9166666666666666,0.9175257731958762,0.8690476190476191,0.9111111111111111,0.90625,0.9032258064516129,0.8873239436619719,0.9166666666666666,0.9156626506024097,0.8987341772151899,0.9333333333333333,0.8888888888888888,0.9222222222222223,0.8617021276595744,0.9047619047619048,0.8260869565217391,0.8645833333333334,0.8913043478260869,0.8850574712643678,0.8888888888888888,0.8888888888888888,0.9146341463414634,0.8588235294117648,0.8395061728395061,0.89,0.8936170212765957,0.8837209302325582,0.9081632653061225,0.8695652173913043,0.8969072164948454,0.8958333333333334,0.8765432098765432,0.9090909090909091,0.9285714285714286,0.891566265060241,0.8210526315789474,0.8152173913043479,0.8111111111111111,0.8987341772151899,0.9166666666666666,0.9036144578313253,0.851063829787234,0.9024390243902439,0.8681318681318682,0.9052631578947369,0.9010989010989011,0.8953488372093024,0.921875,0.9253731343283582,0.8875,0.922077922077922,0.8857142857142857,0.8648648648648649,0.8860759493670887,0.8875,0.8554216867469879,0.8987341772151899,0.8588235294117648,0.8488372093023255,0.8554216867469879,0.8987341772151899,0.9036144578313253,0.9191919191919192,0.896551724137931,0.8651685393258427,0.782608695652174,0.90625,0.8777777777777778,0.89,0.8961038961038961,0.8494623655913979,0.8695652173913043,0.8481012658227848,0.8026315789473684,0.9230769230769231,0.8539325842696629,0.868421052631579,0.8888888888888888,0.9186046511627907,0.9333333333333333,0.9113924050632911,0.9176470588235294,0.9204545454545454,0.9294117647058824,0.9310344827586207,0.8888888888888888,0.8620689655172413,0.8723404255319149,0.8888888888888888,0.8811881188118812,0.9387755102040817,0.8846153846153846,0.8857142857142857,0.9361702127659575,0.892156862745098,0.8974358974358975,0.8227848101265822,0.9,0.8351648351648352,0.8933333333333333
5D1J_56H,0.881578947368421,0.8780487804878049,0.91,0.8191489361702128,0.8333333333333334,0.8205128205128205,0.8823529411764706,0.9101123595505618,0.8631578947368421,0.898876404494382,0.8539325842696629,0.8947368421052632,0.8837209302325582,0.8804347826086957,0.8924731182795699,0.8791208791208791,0.8522727272727273,0.0,0.896551724137931,0.9120879120879121,0.8764044943820225,0.8426966292134832,0.8791208791208791,0.8645833333333334,0.8723404255319149,0.8554216867469879,0.8433734939759037,0.9375,0.8780487804878049,0.8602150537634409,0.8292682926829268,0.8620689655172413,0.8958333333333334,0.921875,0.8888888888888888,0.8780487804878049,0.8902439024390244,0.8717948717948718,0.8977272727272727,0.9036144578313253,0.8863636363636364,0.8865979381443299,0.8795180722891567,0.8404255319148937,0.8421052631578947,0.8804347826086957,0.8863636363636364,0.8901098901098901,0.8901098901098901,0.9024390243902439,0.8470588235294118,0.8414634146341463,0.9019607843137255,0.8947368421052632,0.8850574712643678,0.875,0.8586956521739131,0.9306930693069306,0.8854166666666666,0.8780487804878049,0.9207920792079208,0.9142857142857143,0.8658536585365854,0.846938775510204,0.7912087912087912,0.851063829787234,0.926829268292683,0.8780487804878049,0.891566265060241,0.8526315789473684,0.9294117647058824,0.8936170212765957,0.8829787234042553,0.9021739130434783,0.9213483146067416,0.9230769230769231,0.9264705882352942,0.8888888888888888,0.9090909090909091,0.8714285714285714,0.8666666666666667,0.8875,0.8888888888888888,0.8,0.9135802469135803,0.8863636363636364,0.7951807228915663,0.7848101265822784,0.9135802469135803,0.9047619047619048,0.92,0.872093023255814,0.8539325842696629,0.8194444444444444,0.8723404255319149,0.8913043478260869,0.8686868686868687,0.8974358974358975,0.8865979381443299,0.8333333333333334,0.9176470588235294,0.9047619047619048,0.9029126213592233,0.8295454545454546,0.8701298701298701,0.9021739130434783,0.8941176470588236,0.9101123595505618,0.8552631578947368,0.9058823529411765,0.9090909090909091,0.9047619047619048,0.8941176470588236,0.8777777777777778,0.8764044943820225,0.8736842105263158,0.9036144578313253,0.8367346938775511,0.8709677419354839,0.8529411764705882,0.854368932038835,0.8651685393258427,0.8367346938775511,0.84,0.8536585365853658,0.9404761904761905,0.8494623655913979,0.8648648648648649
1P2A_5BN,0.9178082191780822,0.9113924050632911,0.9157894736842105,0.8461538461538461,0.891566265060241,0.868421052631579,0.8875,0.9036144578313253,0.8409090909090909,0.891566265060241,0.9090909090909091,0.875,0.9024390243902439,0.9340659340659341,0.8977272727272727,0.8837209302325582,0.9325842696629214,0.896551724137931,0.0,0.9186046511627907,0.8674698795180723,0.8850574712643678,0.896551724137931,0.8924731182795699,0.9010989010989011,0.8289473684210527,0.8311688311688312,0.765625,0.8831168831168831,0.8636363636363636,0.9024390243902439,0.8795180722891567,0.9130434782608696,0.9322033898305084,0.927536231884058,0.9512195121951219,0.9240506329113924,0.8918918918918919,0.8481012658227848,0.9240506329113924,0.8641975308641976,0.9263157894736842,0.84,0.8295454545454546,0.8571428571428572,0.9101123595505618,0.9176470588235294,0.9204545454545454,0.9204545454545454,0.9230769230769231,0.9176470588235294,0.927710843373494,0.9072164948453608,0.9,0.9418604651162791,0.9032258064516129,0.8352941176470589,0.7710843373493976,0.925531914893617,0.9113924050632911,0.9381443298969072,0.90625,0.8243243243243243,0.9191919191919192,0.9052631578947369,0.9375,0.7761194029850746,0.8974358974358975,0.8974358974358975,0.8924731182795699,0.8194444444444444,0.8048780487804879,0.8352941176470589,0.8414634146341463,0.7837837837837838,0.896551724137931,0.8833333333333333,0.88,0.9166666666666666,0.8769230769230769,0.855072463768116,0.8472222222222222,0.8333333333333334,0.8311688311688312,0.9487179487179487,0.9302325581395349,0.8395061728395061,0.875,0.8767123287671232,0.868421052631579,0.9032258064516129,0.9036144578313253,0.8837209302325582,0.8714285714285714,0.8636363636363636,0.896551724137931,0.8958333333333334,0.9333333333333333,0.9375,0.935483870967742,0.8831168831168831,0.9113924050632911,0.9405940594059405,0.9222222222222223,0.9342105263157895,0.8953488372093024,0.8860759493670887,0.8625,0.92,0.84,0.8888888888888888,0.8831168831168831,0.8717948717948718,0.8271604938271605,0.8809523809523809,0.8777777777777778,0.8028169014084507,0.9306930693069306,0.9120879120879121,0.9326923076923077,0.9019607843137255,0.9325842696629214,0.9306930693069306,0.92,0.8860759493670887,0.922077922077922,0.9368421052631579,0.8857142857142857
1YKR_628,0.6984126984126984,0.6716417910447761,0.8958333333333334,0.8865979381443299,0.8271604938271605,0.8441558441558441,0.85,0.810126582278481,0.8461538461538461,0.8690476190476191,0.9,0.8666666666666667,0.6901408450704225,0.9010989010989011,0.8235294117647058,0.7307692307692308,0.8863636363636364,0.9120879120879121,0.9186046511627907,0.0,0.8313253012048193,0.8764044943820225,0.8876404494382022,0.8089887640449438,0.8924731182795699,0.85,0.8928571428571429,0.9066666666666666,0.8289473684210527,0.8924731182795699,0.8928571428571429,0.8148148148148149,0.788235294117647,0.8620689655172413,0.9154929577464789,0.8441558441558441,0.8571428571428572,0.9102564102564102,0.8941176470588236,0.7246376811594203,0.9080459770114943,0.7790697674418605,0.875,0.8602150537634409,0.8241758241758241,0.7341772151898734,0.6986301369863014,0.6933333333333334,0.7272727272727273,0.84,0.8554216867469879,0.85,0.898989898989899,0.8913043478260869,0.7792207792207793,0.8333333333333334,0.9032258064516129,0.9393939393939394,0.7906976744186046,0.7972972972972973,0.8222222222222222,0.9104477611940298,0.8311688311688312,0.8043478260869565,0.8854166666666666,0.8333333333333334,0.8513513513513513,0.9012345679012346,0.858974358974359,0.8089887640449438,0.8421052631578947,0.8777777777777778,0.9148936170212766,0.8470588235294118,0.8227848101265822,0.9016393442622951,0.7719298245614035,0.7014925373134329,0.5535714285714286,0.8307692307692307,0.8611111111111112,0.8378378378378378,0.8243243243243243,0.8658536585365854,0.881578947368421,0.8690476190476191,0.8588235294117648,0.7922077922077921,0.9102564102564102,0.9146341463414634,0.8947368421052632,0.8536585365853658,0.7926829268292683,0.8450704225352113,0.7738095238095238,0.875,0.8152173913043479,0.9358974358974359,0.8068181818181819,0.8666666666666667,0.7101449275362319,0.8875,0.8297872340425532,0.7804878048780488,0.88,0.8863636363636364,0.7866666666666666,0.8809523809523809,0.9230769230769231,0.8607594936708861,0.8658536585365854,0.8875,0.8902439024390244,0.8470588235294118,0.872093023255814,0.8571428571428572,0.9397590361445783,0.8556701030927836,0.7560975609756098,0.8247422680412371,0.826530612244898,0.8333333333333334,0.8191489361702128,0.7076923076923076,0.9036144578313253,0.8831168831168831,0.9166666666666666,0.9054054054054054
